"","LYLTY_CARD_NBR","V1"
"4051",141109,"210,150"
"4052",141112,"150"
"4053",141122,"175"
"4054",141136,"175,210"
"4055",141141,"175"
"4056",141145,"134,380"
"4057",141153,"175,134"
"4058",141182,"175"
"4059",141187,"150"
"4060",141190,"110,110"
"4061",141196,"330"
"4062",141202,"150"
"4063",141214,"170"
"4064",141215,"110"
"4065",141226,"150,270,170"
"4066",141227,"170"
"4067",141228,"150,250"
"4068",141230,"270"
"4069",141231,"330"
"4070",141241,"150"
"4071",141247,"110,170,175"
"4072",141251,"134"
"4073",141255,"110,270"
"4074",141257,"175"
"4075",141278,"330,175"
"4076",141283,"175,170"
"4077",141294,"175"
"4078",141296,"134,175,175"
"4079",141297,"250"
"4080",141303,"175,134"
"4081",141315,"250"
"4082",141319,"170"
"4083",141320,"330,175"
"4084",141348,"110"
"4085",141354,"150,175"
"4086",141356,"330"
"4087",141358,"175"
"4088",141363,"330,250"
"4089",141368,"175"
"4090",142003,"175,175,165"
"4091",142004,"175,134,175"
"4092",142005,"134,210,134"
"4093",142007,"134"
"4094",142012,"175"
"4095",142025,"110,165"
"4096",142028,"134,134"
"4097",142038,"150,134"
"4098",142045,"135,150"
"4099",142046,"134"
"4100",142048,"150"
"4101",142051,"175"
"4102",142053,"134,165"
"4103",142071,"150"
"4104",142084,"110"
"4105",142099,"270,330,165"
"4106",142100,"175,170,250"
"4107",142104,"380"
"4108",142107,"175,170"
"4109",142109,"330"
"4110",142111,"150,150"
"4111",142126,"170"
"4112",142128,"330,170,165"
"4113",142132,"175,175"
"4114",142140,"110,170,134,175"
"4115",142143,"150"
"4116",142145,"175,175,150"
"4117",142146,"150,150"
"4118",142160,"175"
"4119",142177,"250,134,175"
"4120",142191,"134,134"
"4121",142195,"134"
"4122",142196,"175,175"
"4123",142198,"110,110"
"4124",142204,"380"
"4125",142226,"175,170"
"4126",142238,"175"
"4127",142253,"150,170"
"4128",142256,"175,135,380"
"4129",142257,"175"
"4130",142276,"175,270"
"4131",142279,"135,134,330"
"4132",142282,"165"
"4133",142287,"110,134"
"4134",142295,"150,110,270"
"4135",142298,"150"
"4136",142322,"380"
"4137",142327,"380"
"4138",142335,"170,175,175"
"4139",142338,"134"
"4140",142341,"175,134"
"4141",142347,"150,170"
"4142",142363,"175,150,270"
"4143",142375,"170,150,110"
"4144",142378,"170,165,330"
"4145",142379,"135,134"
"4146",142380,"134"
"4147",143008,"170"
"4148",143015,"170,110,270"
"4149",143023,"175"
"4150",143030,"150,175,110"
"4151",143033,"175"
"4152",143045,"270,134"
"4153",143057,"150,134"
"4154",143062,"110,134"
"4155",143067,"134"
"4156",143081,"270,110,175"
"4157",143083,"380"
"4158",143086,"134"
"4159",143088,"110,210,270"
"4160",143093,"134,270"
"4161",143094,"210,134"
"4162",143098,"330,134"
"4163",143099,"175,175"
"4164",143114,"270"
"4165",143115,"110"
"4166",143122,"175,110"
"4167",143137,"110,134,175"
"4168",143140,"150"
"4169",143147,"110,134,175"
"4170",143152,"134,134,135"
"4171",143160,"175,250"
"4172",143169,"175"
"4173",143172,"175,134"
"4174",143174,"134,175"
"4175",143176,"165"
"4176",143177,"110"
"4177",143178,"380,210"
"4178",143183,"110,150,110"
"4179",143185,"110,135,330"
"4180",143209,"110"
"4181",143214,"250"
"4182",143216,"150,110,134"
"4183",143238,"175,134,380"
"4184",143243,"134,165"
"4185",143245,"110"
"4186",143256,"175"
"4187",143258,"150"
"4188",143259,"110,175"
"4189",143261,"175"
"4190",143264,"150"
"4191",143265,"210"
"4192",143266,"134"
"4193",143270,"210"
"4194",143273,"330"
"4195",143279,"134,330"
"4196",143283,"150"
"4197",143287,"380"
"4198",143300,"110,150"
"4199",143303,"110"
"4200",143314,"330"
"4201",143324,"150"
"4202",143340,"210"
"4203",143341,"170"
"4204",143357,"250"
"4205",144027,"165,70,125,150,150"
"4206",144042,"270,150,70"
"4207",144048,"150"
"4208",144059,"165,70,134,165,90,150,150"
"4209",144074,"165,150,150,135,175"
"4210",144101,"150,150,150,175,110,200"
"4211",144109,"330,110,150,110,134,220"
"4212",144119,"175,175,200,330,175,175,175"
"4213",144142,"175,170,165,175,175,220"
"4214",144144,"175,175,175,175,110,175,150,270"
"4215",144170,"160,150,134"
"4216",144179,"150,170,150,175,175"
"4217",144186,"165,150"
"4218",144209,"150,270"
"4219",145009,"110"
"4220",145013,"270,134"
"4221",145014,"150"
"4222",145039,"270"
"4223",145070,"134,134,110"
"4224",145084,"150"
"4225",145097,"175"
"4226",145098,"330,134"
"4227",145099,"170"
"4228",145110,"170"
"4229",145132,"175,250"
"4230",145140,"150"
"4231",145152,"110,134"
"4232",145160,"330"
"4233",145172,"270"
"4234",145173,"110"
"4235",145183,"150"
"4236",145193,"110,150"
"4237",145203,"134,150"
"4238",145224,"150"
"4239",145233,"380,175,170,110"
"4240",145260,"150,150,134,170"
"4241",145263,"134,175,380"
"4242",145272,"134"
"4243",145274,"150"
"4244",145277,"110,330"
"4245",145282,"110,110,134,150"
"4246",145303,"270,175"
"4247",145305,"330"
"4248",145306,"210"
"4249",145316,"134"
"4250",145323,"110,175,175"
"4251",145327,"175"
"4252",145333,"150"
"4253",145338,"150"
"4254",145355,"175,134"
"4255",145358,"210,380"
"4256",145367,"150"
"4257",145373,"175,175,110,175,210"
"4258",145376,"110"
"4259",145377,"134,330"
"4260",146070,"110"
"4261",146183,"110"
"4262",146408,"150"
"4263",146447,"175"
"4264",147027,"175,134,330,135,175"
"4265",147037,"135,175,200,175,175"
"4266",147051,"170,90,165,175"
"4267",147058,"165,110"
"4268",147074,"190,175"
"4269",147078,"110,150"
"4270",147081,"160,175,135,150,170,150"
"4271",147109,"250"
"4272",147111,"165,175,150,134,150"
"4273",147118,"165,134,170"
"4274",147124,"330,175"
"4275",147133,"70,165,330,175,170,330"
"4276",147135,"175,170,134,175,210"
"4277",147166,"110,135,150,160"
"4278",147212,"175"
"4279",147213,"175,134,110,150,175,175"
"4280",147218,"134,160,110,175,150,175"
"4281",147229,"150,270,110,165,165,150"
"4282",147239,"110,175,150,150"
"4283",147240,"134,150,175"
"4284",148003,"150,150,175,150,110"
"4285",148005,"170,175,170"
"4286",148006,"165,134"
"4287",148011,"150,150"
"4288",148012,"330"
"4289",148021,"134,210,134"
"4290",148024,"134,175"
"4291",148027,"270,110,134"
"4292",148029,"330,150,134"
"4293",148032,"210,135,165"
"4294",148037,"150,134,110,110"
"4295",148039,"134"
"4296",148043,"175,150,134"
"4297",148045,"165,170,175"
"4298",148050,"175,170,175"
"4299",148069,"134"
"4300",148070,"210,150,110,134"
"4301",148071,"150,250"
"4302",148080,"165,330"
"4303",148086,"330,134"
"4304",148089,"134"
"4305",148098,"175,134,170"
"4306",148103,"110,175,210,150,134"
"4307",148105,"134,250,165"
"4308",148112,"150"
"4309",148119,"250,134,134"
"4310",148126,"135,150"
"4311",148132,"110,175"
"4312",148133,"150,175"
"4313",148134,"175,150,380"
"4314",148136,"150,170,330,170"
"4315",148138,"175,250,110,134,175,330"
"4316",148140,"134,175,170,150,270,110"
"4317",148148,"250,175,210,175"
"4318",148187,"330,110,210,170"
"4319",148196,"110,175,134"
"4320",148197,"110,150,110"
"4321",148201,"170,110"
"4322",148204,"270,175,175,170"
"4323",148206,"175,134,175"
"4324",148214,"270"
"4325",148220,"165,210"
"4326",148222,"150,150,110"
"4327",148225,"110,150"
"4328",148232,"134,175"
"4329",148235,"175,330"
"4330",148239,"110,210"
"4331",148241,"175,380,150"
"4332",148248,"165"
"4333",148259,"150,134,150,175"
"4334",148260,"380,150,134"
"4335",148261,"110,330,165,110,210,150"
"4336",148265,"175,110,170"
"4337",148266,"165,330,134"
"4338",148267,"134,270,150"
"4339",148268,"175,110"
"4340",148290,"110,110"
"4341",148297,"150,175,175,270"
"4342",148311,"134"
"4343",148314,"210,134"
"4344",148317,"110,165"
"4345",148318,"134,250"
"4346",148329,"175"
"4347",148332,"150,134,134"
"4348",148344,"330,210,110"
"4349",148346,"175,175,134,210"
"4350",148359,"175,110"
"4351",148368,"175,330"
"4352",148383,"175,165,110,150"
"4353",149000,"210"
"4354",149001,"250,175"
"4355",149016,"134"
"4356",149029,"380"
"4357",149035,"150,134"
"4358",149039,"134,150,210"
"4359",149046,"134,175,175"
"4360",149052,"175"
"4361",149053,"175"
"4362",149055,"175"
"4363",149073,"175"
"4364",149090,"170,175"
"4365",149098,"175"
"4366",149100,"150"
"4367",149104,"134"
"4368",149115,"110,110,134,175,150"
"4369",149128,"250,330"
"4370",149134,"175"
"4371",149140,"110"
"4372",149141,"150"
"4373",149144,"165"
"4374",149145,"150"
"4375",149152,"175"
"4376",149163,"150,150"
"4377",149172,"170,170"
"4378",149185,"175"
"4379",149188,"175"
"4380",149194,"250,170"
"4381",149200,"380"
"4382",149205,"150,175"
"4383",149214,"175"
"4384",149221,"210"
"4385",149224,"175"
"4386",149238,"110"
"4387",149258,"270,175"
"4388",149262,"110"
"4389",149281,"110"
"4390",149289,"175,170"
"4391",149290,"170,170,134"
"4392",149301,"170"
"4393",149312,"110,330"
"4394",149331,"150"
"4395",149333,"175,175"
"4396",149341,"134,175"
"4397",149346,"175,165"
"4398",149357,"134"
"4399",149360,"250,175"
"4400",149367,"175"
"4401",149376,"135"
"4402",150003,"210"
"4403",150011,"170"
"4404",150013,"175,150"
"4405",150023,"134,175"
"4406",150051,"330,110"
"4407",150104,"330,175"
"4408",150109,"150,134,175,134"
"4409",150142,"170"
"4410",150144,"110,150,110"
"4411",150152,"134"
"4412",150162,"134,110"
"4413",150171,"110"
"4414",150175,"150"
"4415",150187,"270,110"
"4416",150190,"175"
"4417",150193,"175"
"4418",150195,"165,170,330"
"4419",150206,"150,175"
"4420",150213,"110"
"4421",150221,"175,110"
"4422",150223,"110"
"4423",150224,"175"
"4424",150243,"175"
"4425",150245,"330"
"4426",150246,"134,175"
"4427",150265,"170"
"4428",150266,"110,170,175,134"
"4429",150273,"150"
"4430",150275,"175"
"4431",150287,"134"
"4432",150292,"135,380"
"4433",150294,"110"
"4434",150295,"210"
"4435",150299,"175,150"
"4436",150305,"134,134,150,175"
"4437",150306,"134"
"4438",150307,"165,150"
"4439",150312,"210"
"4440",150336,"165,150"
"4441",150345,"150,150"
"4442",150360,"175"
"4443",150361,"175,210,270"
"4444",150368,"175,110,170"
"4445",151041,"175,175"
"4446",151071,"134"
"4447",151092,"90"
"4448",151094,"134,134"
"4449",151103,"330,70"
"4450",151112,"220,170"
"4451",151137,"170,134"
"4452",151145,"200"
"4453",151149,"330"
"4454",151198,"150,180,175"
"4455",151216,"135"
"4456",151218,"110"
"4457",151231,"150"
"4458",151236,"175"
"4459",151256,"175"
"4460",151270,"175"
"4461",151284,"175"
"4462",151289,"175,175"
"4463",151294,"175"
"4464",151327,"70,150"
"4465",151337,"175"
"4466",151357,"150"
"4467",151359,"165,175"
"4468",151363,"150"
"4469",151382,"200,90"
"4470",151405,"150"
"4471",151424,"110"
"4472",151429,"134"
"4473",151435,"134"
"4474",151436,"110"
"4475",151448,"134"
"4476",151455,"175"
"4477",151458,"134,170"
"4478",151476,"165,150"
"4479",151480,"134"
"4480",152028,"380,175"
"4481",152029,"175,175"
"4482",152032,"150,250,150"
"4483",152035,"175,200,150,110,170,175,134,175,175,170,110,110"
"4484",152079,"175,170,190,190,125,380,175"
"4485",152081,"175,330"
"4486",152134,"150,170,150,175,134,110"
"4487",152142,"330,175,175,170,150"
"4488",152166,"170,175,135,175,110,150,175"
"4489",152167,"110,175,150"
"4490",152194,"330,160,175,330,270,90,210,134"
"4491",152213,"210,150,150,110,170,165,175"
"4492",152216,"165,175,110,175,125,134"
"4493",153016,"110,170"
"4494",153022,"110,165"
"4495",153025,"175,170,110,170,150,165"
"4496",153034,"110,170"
"4497",153040,"175,175,175"
"4498",153044,"175,134,110,110,175,110"
"4499",153070,"110,175,134"
"4500",153080,"134,110,150,380,110"
"4501",153088,"330,170"
"4502",153092,"134,134,330,175"
"4503",153113,"165,330,330,175,150,170"
"4504",153114,"175,175,380"
"4505",153120,"170,134,175,170"
"4506",153121,"134"
"4507",153133,"110,150,150,270,150,330,150"
"4508",153134,"134,175"
"4509",153146,"150,270,170"
"4510",153165,"150,134,134,380"
"4511",153175,"250,170,134,165,150,134,175"
"4512",153192,"175,110,165,135,150,150"
"4513",153194,"175,134,330,175"
"4514",153223,"134"
"4515",153230,"175,134,270,110,210,170"
"4516",153233,"110,330,150,135"
"4517",153236,"150,134,175,175,150"
"4518",153239,"175,175,175"
"4519",153248,"175,150"
"4520",153252,"150,110,210,135,150"
"4521",153271,"110,250,175,134"
"4522",153274,"330,150"
"4523",153278,"134,270"
"4524",153290,"170,110,270"
"4525",153307,"175,150,165,110,330"
"4526",153313,"110,135,150,150"
"4527",153331,"175,150,150,134,175,210"
"4528",153339,"175,134,135"
"4529",153357,"134,170,170"
"4530",153360,"150"
"4531",154002,"175,150"
"4532",154007,"150,110"
"4533",154009,"270,150,175,150,175,110,134"
"4534",154016,"134"
"4535",154028,"134,135,134"
"4536",154033,"110,380,134,135,170"
"4537",154039,"330,175"
"4538",154051,"110,170,210,165,110,175"
"4539",154054,"170,210"
"4540",154057,"170,165,110"
"4541",154065,"110,110,270"
"4542",154067,"330,134,110"
"4543",154076,"175,134"
"4544",154079,"165,110,110,175,134"
"4545",154086,"330,175,150"
"4546",154096,"270,170,134"
"4547",154100,"250,170,380"
"4548",154102,"150,135,175"
"4549",154106,"110,175"
"4550",154111,"330,210"
"4551",154135,"135,270,134,175,165,380"
"4552",154142,"175"
"4553",154153,"175,175"
"4554",154157,"175,110,175"
"4555",154159,"380"
"4556",154160,"175,170,175,165,134"
"4557",154161,"175"
"4558",154170,"330"
"4559",154185,"110,110,175"
"4560",154198,"210,150,134"
"4561",154229,"210,175,150"
"4562",154230,"175,150"
"4563",154233,"170"
"4564",154258,"210,150,150,134,330,165"
"4565",154272,"150,175,134"
"4566",154275,"175,270,330,165,330,150"
"4567",154279,"150,270,270,175"
"4568",154284,"150"
"4569",154311,"175,150"
"4570",154321,"175,150,175"
"4571",154329,"134,110,175,150,110,150,270"
"4572",154342,"110,175,134"
"4573",154349,"175,134,134,175,175"
"4574",154350,"175"
"4575",154366,"175,170"
"4576",154377,"175"
"4577",154379,"170"
"4578",154382,"380,175,150,150,250,110"
"4579",155006,"110,150"
"4580",155016,"175"
"4581",155018,"175,175"
"4582",155022,"150,175,175,175,150,150,190"
"4583",155027,"175,175"
"4584",155028,"175,270,330,165,70,110,150"
"4585",155034,"330,175,134,175,175,110"
"4586",155049,"150,110,175,190,150"
"4587",155058,"330,175"
"4588",155106,"330,170,180"
"4589",155107,"134,210,150,175,150,134,380"
"4590",155121,"134,175,110,165,90,175"
"4591",155137,"380,170,90,200,175,175"
"4592",155190,"270,150,175,175,175,150"
"4593",155191,"380,150,175"
"4594",155218,"175,180"
"4595",155245,"175,134,270,170,150,210,134"
"4596",155302,"170,175,210"
"4597",156001,"165,165,150,175,250,150"
"4598",156006,"150,150,90,175,150,175,270,150"
"4599",156013,"165,165,175,330,175,175,160"
"4600",156030,"175,200,170,150,200,175,175,170,134,175,175"
"4601",156036,"150,175,150,330,150"
"4602",156055,"134,200,134,150,150,330"
"4603",156076,"150,165,175,175,160,170,330,134"
"4604",156078,"170,150,190,175,210,175"
"4605",156110,"170,150,330,190,380,165,220"
"4606",156174,"330,175,165,175"
"4607",156231,"170,165,175,170"
"4608",156250,"170,165"
"4609",157028,"175,175,150,134,150,330,150,150,110,200,90"
"4610",157040,"270,175,150,170,165,110,134,175,175"
"4611",157060,"150,134,175,175,150,150,150"
"4612",157064,"150,165,175,175,165"
"4613",157095,"175,250,170,134,270,380"
"4614",157098,"175,200,170,175,270"
"4615",157130,"134,150"
"4616",157173,"170"
"4617",157177,"165,330,175,175"
"4618",157215,"170,210"
"4619",157216,"175,330,134"
"4620",157229,"175,175,165,150,150,134"
"4621",158162,"175"
"4622",159101,"150"
"4623",159299,"150"
"4624",159367,"150"
"4625",159380,"150"
"4626",159415,"170"
"4627",160034,"150,134,175"
"4628",160045,"125,165,150,150"
"4629",160046,"175,165,170,110,175,175,150,110"
"4630",160148,"110,380,165,134,160,250,150,150,200,150"
"4631",160164,"175,170,175,150,150"
"4632",160173,"150,380,134,175,110,165"
"4633",160200,"175,110,175,330,150,175,165,165"
"4634",160208,"150,70,150,165,220,150"
"4635",160225,"330,160"
"4636",160241,"200,150,170"
"4637",161427,"175"
"4638",162004,"134,125,150,330"
"4639",162055,"175,175,110,110,175,110"
"4640",162058,"170,165,175,150,190"
"4641",162092,"220,170,150,175,175,380"
"4642",162128,"110,150,150,250,175,150"
"4643",162143,"135,110,134,175"
"4644",162154,"175,170,150"
"4645",162160,"175,70,330,165,175"
"4646",162205,"150,330,134"
"4647",162244,"150,175"
"4648",163006,"110"
"4649",163008,"170"
"4650",163020,"270,175,110"
"4651",163025,"175"
"4652",163035,"180"
"4653",163036,"110"
"4654",163058,"175"
"4655",163063,"270,165"
"4656",163066,"170,110"
"4657",163089,"175"
"4658",163101,"175,110"
"4659",163121,"134"
"4660",163135,"134"
"4661",163140,"160,134"
"4662",163147,"175"
"4663",163155,"330,134,220"
"4664",163159,"200,110"
"4665",163162,"150"
"4666",163166,"250"
"4667",163168,"175,175"
"4668",163197,"250"
"4669",163226,"175"
"4670",163227,"210"
"4671",163228,"110"
"4672",163236,"220"
"4673",163239,"134,170"
"4674",163283,"134"
"4675",163289,"134"
"4676",163298,"150"
"4677",163306,"170,175"
"4678",163323,"134"
"4679",163349,"150,150,170"
"4680",163351,"175"
"4681",163387,"134"
"4682",163447,"135,165"
"4683",163449,"200,170"
"4684",163477,"150"
"4685",163478,"134,175,175,150"
"4686",164053,"165,175,175,110,170,134"
"4687",164080,"134,110,165,165,165,175"
"4688",164089,"134,175"
"4689",164093,"175,170"
"4690",164103,"175,150,175,175"
"4691",164104,"165,170,210,210,175,170"
"4692",164113,"150,134,170,165,175,175"
"4693",164139,"134,110"
"4694",164157,"175,330,165"
"4695",164161,"134,175"
"4696",164162,"134,380"
"4697",164186,"380,110"
"4698",164203,"134,175"
"4699",165009,"380,380"
"4700",165018,"210,134"
"4701",165021,"175,110,250,110,165,175"
"4702",165024,"210,330,175"
"4703",165044,"110,175,330,110,170"
"4704",165054,"175,110"
"4705",165056,"110,110,175"
"4706",165073,"210"
"4707",165088,"175,110,380"
"4708",165090,"210,175,134,330"
"4709",165097,"134,110,175,150,170,270"
"4710",165102,"175,150"
"4711",165105,"175,330,175,110,210,330,150,270,110"
"4712",165115,"170,150,150"
"4713",165116,"110,330,330,134"
"4714",165139,"110,175,134,150,110"
"4715",165159,"170,134,380"
"4716",165168,"134,150,134,175"
"4717",165175,"380,170"
"4718",165181,"134,110,110"
"4719",165192,"110,175,134,170,330"
"4720",165214,"330,210"
"4721",165226,"134,380,134,175,135,380"
"4722",165231,"175,110,110,175"
"4723",165232,"175,170"
"4724",165243,"150,134"
"4725",165247,"330,330"
"4726",165266,"170,330,170,175"
"4727",165276,"134,134,110"
"4728",165296,"110,150,175"
"4729",165323,"110,150,134,380,330"
"4730",165327,"134,170,170"
"4731",165335,"175"
"4732",165343,"135,175,134,150"
"4733",165346,"380,210"
"4734",165347,"175,175"
"4735",165357,"110,110"
"4736",165364,"150"
"4737",165370,"270,165,110"
"4738",165378,"134,150"
"4739",165379,"170,175"
"4740",166007,"150,150,330,270"
"4741",166018,"134,110"
"4742",166019,"175,165,110,210,134"
"4743",166025,"175,150,110,150"
"4744",166037,"210,150,150"
"4745",166047,"330,170,175"
"4746",166060,"150,150,175,175"
"4747",166063,"134,150,175"
"4748",166067,"150,134,175"
"4749",166072,"110,165,270,175"
"4750",166076,"110,270,270"
"4751",166083,"165"
"4752",166094,"135,170,210"
"4753",166104,"150,150,175"
"4754",166112,"110,270"
"4755",166130,"170,134"
"4756",166150,"175,110,170"
"4757",166153,"380,110,110"
"4758",166156,"175,330,330"
"4759",166158,"175"
"4760",166161,"270,110"
"4761",166168,"134,165,270,110,170"
"4762",166196,"330,170,170"
"4763",166197,"270,330,150,150"
"4764",166201,"134,150,150"
"4765",166205,"135,150,134"
"4766",166208,"170,270"
"4767",166209,"175,150,134"
"4768",166210,"210,175,175,135,175,175,150,165,175,110,150,135,175"
"4769",166217,"170,175,380"
"4770",166224,"134,270,175"
"4771",166227,"175,134,110,150"
"4772",166230,"150,110"
"4773",166243,"170,210,175"
"4774",166245,"210,110,134"
"4775",166253,"175,270"
"4776",166268,"134"
"4777",166271,"175,165,170,175,210,134,210"
"4778",166273,"175,175"
"4779",166279,"380,175,175"
"4780",166282,"175,150"
"4781",166284,"110,134,150"
"4782",166291,"150,110,380"
"4783",166294,"150,135,270"
"4784",166310,"134,210"
"4785",166319,"330,175,175,170"
"4786",166321,"134,110,210,175"
"4787",166337,"165,134,330,150"
"4788",166340,"330,175"
"4789",166346,"270"
"4790",166349,"175,175,170,170,175,170"
"4791",166354,"330,150"
"4792",166360,"110,170,134"
"4793",166363,"380,135,150,150"
"4794",166365,"175,110,110"
"4795",166367,"175,175,134"
"4796",166371,"165,380,150,210,380"
"4797",167001,"165,110"
"4798",167008,"175"
"4799",167014,"175,134,165"
"4800",167039,"110"
"4801",167057,"250,165"
"4802",167072,"175,150"
"4803",167100,"165,135"
"4804",167103,"200,150"
"4805",167111,"170"
"4806",167129,"170"
"4807",167141,"165,110"
"4808",167146,"165,134"
"4809",167150,"175"
"4810",167151,"165"
"4811",167162,"330"
"4812",167177,"110"
"4813",167182,"270"
"4814",167219,"175"
"4815",167244,"175"
"4816",167248,"150"
"4817",167261,"110"
"4818",167271,"150,70,175"
"4819",167290,"134"
"4820",167291,"110"
"4821",167300,"165"
"4822",167320,"270"
"4823",167329,"175,210"
"4824",167347,"330,175"
"4825",167351,"134"
"4826",167353,"175"
"4827",167359,"170"
"4828",167420,"180"
"4829",167426,"110,134,170"
"4830",167465,"110,175,210"
"4831",167477,"175"
"4832",167479,"165,165"
"4833",167488,"175,175"
"4834",167489,"210"
"4835",168042,"270,170,165"
"4836",168048,"110,175"
"4837",168053,"110,110,110,175"
"4838",168057,"165,165,150"
"4839",168069,"330,175"
"4840",168074,"150,330,134"
"4841",168076,"175,330,134,170"
"4842",168101,"380,150,110,110,250,150,270"
"4843",168106,"175,175,175,180"
"4844",168115,"175,110"
"4845",168173,"175,134,175"
"4846",168185,"250,180,190,110,270,175,165,200,110"
"4847",168201,"175,180,150,150,134,175"
"4848",168263,"150,165,150,380,110,175"
"4849",168268,"190,170,150,330"
"4850",169004,"180,134"
"4851",169018,"175,175"
"4852",169022,"380,150"
"4853",169028,"150,175,150"
"4854",169037,"150"
"4855",169042,"175"
"4856",169056,"110,175"
"4857",169057,"175"
"4858",169061,"270"
"4859",169074,"380,150,170,170"
"4860",169140,"134"
"4861",169141,"150,175"
"4862",169154,"175,175,110"
"4863",169203,"150"
"4864",169209,"165,175"
"4865",169229,"175,150"
"4866",169240,"175,170"
"4867",169242,"165,125,170,170"
"4868",169290,"175"
"4869",169304,"165,175"
"4870",169306,"220,175,165"
"4871",169312,"134,150"
"4872",169314,"175,150,170"
"4873",169324,"150,175"
"4874",169328,"134"
"4875",169333,"270"
"4876",169336,"200,175"
"4877",169345,"175,175"
"4878",169367,"150"
"4879",169375,"110"
"4880",169383,"175,170,170"
"4881",169388,"110"
"4882",169390,"134"
"4883",169391,"200"
"4884",169407,"150,330"
"4885",169410,"150"
"4886",169420,"175,150"
"4887",169437,"270"
"4888",169439,"165,190,134"
"4889",169443,"134"
"4890",169463,"165,134"
"4891",169464,"330,175"
"4892",169469,"175"
"4893",169471,"150"
"4894",169507,"110"
"4895",170022,"175"
"4896",170027,"134"
"4897",170037,"175"
"4898",170040,"330,330,134"
"4899",170044,"175,110"
"4900",170049,"175"
"4901",170075,"110"
"4902",170077,"175"
"4903",170078,"150"
"4904",170086,"210,150,134"
"4905",170093,"175,380"
"4906",170099,"150"
"4907",170107,"134"
"4908",170123,"150,134"
"4909",170130,"330,175,150"
"4910",170132,"150"
"4911",170143,"134"
"4912",170154,"150,110,175"
"4913",170155,"175"
"4914",170158,"175"
"4915",170159,"175,134"
"4916",170160,"110,134"
"4917",170180,"175,110,380"
"4918",170187,"110"
"4919",170194,"150,170,150"
"4920",170198,"330,150"
"4921",170200,"134,330"
"4922",170230,"380"
"4923",170244,"270,175"
"4924",170246,"134,210"
"4925",170270,"175"
"4926",170272,"134,134"
"4927",170280,"110,170"
"4928",170289,"380,165,165"
"4929",170291,"150"
"4930",170294,"175"
"4931",170311,"330"
"4932",170338,"175"
"4933",170344,"330"
"4934",170345,"134"
"4935",170350,"170,150"
"4936",170353,"165,150"
"4937",170365,"150,110"
"4938",171000,"110,134"
"4939",171008,"170"
"4940",171022,"110"
"4941",171034,"170,175,175"
"4942",171037,"250"
"4943",171049,"110"
"4944",171053,"110,150,110"
"4945",171063,"175"
"4946",171067,"175"
"4947",171072,"330,210,134,210,170"
"4948",171074,"330"
"4949",171076,"110,175,110"
"4950",171088,"150"
"4951",171092,"250"
"4952",171093,"134"
"4953",171096,"380"
"4954",171099,"330,110"
"4955",171114,"175,134"
"4956",171115,"165,110,270"
"4957",171116,"134"
"4958",171121,"250"
"4959",171125,"270,270,150"
"4960",171128,"210"
"4961",171134,"134"
"4962",171143,"175,175"
"4963",171146,"165,134"
"4964",171149,"110,110"
"4965",171156,"170,170"
"4966",171167,"175,110"
"4967",171168,"110"
"4968",171187,"170"
"4969",171190,"150,175,134,330"
"4970",171191,"330"
"4971",171196,"175,150"
"4972",171202,"134,210"
"4973",171222,"110"
"4974",171225,"170"
"4975",171233,"210"
"4976",171240,"270"
"4977",171243,"150,135,175"
"4978",171255,"330"
"4979",171262,"150,175"
"4980",171268,"170"
"4981",171272,"134"
"4982",171273,"175"
"4983",171274,"210"
"4984",171275,"175"
"4985",171278,"210,110,150"
"4986",171283,"135"
"4987",171286,"175,134,380"
"4988",171290,"134,175,175"
"4989",171297,"175"
"4990",171300,"330"
"4991",171331,"150"
"4992",171337,"134,210"
"4993",171348,"210"
"4994",171352,"175"
"4995",171354,"330,134"
"4996",171356,"330,150"
"4997",172011,"175,125,175,134,150,110"
"4998",172028,"175,175,165,175,175"
"4999",172032,"175,150,134,170,175,90,175,175,170,175,330,175,110,175,110,170"
"5000",172036,"330,150"
"5001",172061,"134,165"
"5002",172069,"200,190,110,330,125"
"5003",172093,"210,134,165"
"5004",172113,"175,110,170"
"5005",172122,"170,150,165,165,175"
"5006",172136,"110,150,110,134,180,165,165,150,380"
"5007",172138,"175,175,170,110,135,150,150,175"
"5008",172141,"170,175,110,150,200"
"5009",172169,"175,150,250"
"5010",172170,"134,150,150,150,110,134,175,330,150,134"
"5011",172175,"70,150"
"5012",172184,"250,165,175"
"5013",172190,"270"
"5014",172201,"380,190,175,210,165,170"
"5015",172216,"210,110,150,270,150"
"5016",173012,"175"
"5017",173016,"175,175"
"5018",173027,"150,134,110"
"5019",173053,"330"
"5020",173055,"380,270"
"5021",173065,"175,170"
"5022",173083,"110"
"5023",173089,"380,175"
"5024",173090,"330,165"
"5025",173092,"150,110,134"
"5026",173098,"210"
"5027",173110,"134,165,175"
"5028",173113,"175,135,175"
"5029",173126,"270"
"5030",173140,"135,110"
"5031",173146,"150"
"5032",173147,"330,270"
"5033",173159,"175,170"
"5034",173160,"330"
"5035",173165,"110,110,110"
"5036",173166,"175,110,175,150,165"
"5037",173168,"380"
"5038",173173,"175,110,175"
"5039",173182,"330"
"5040",173189,"170"
"5041",173195,"330,210"
"5042",173209,"134,330,134"
"5043",173224,"170,175,134"
"5044",173231,"110"
"5045",173234,"170"
"5046",173241,"175,165"
"5047",173266,"175,170,150,175"
"5048",173268,"170"
