"","LYLTY_CARD_NBR","V1"
"4309",148119,"Twisties,Pringles,Pringles"
"4310",148126,"Kettle,Doritos"
"4311",148132,"Cobs,Kettle"
"4312",148133,"Kettle,Kettle"
"4313",148134,"Thins,Kettle,Smiths"
"4314",148136,"Doritos,Doritos,Doritos,Doritos"
"4315",148138,"Tostitos,Twisties,Infuzions,Pringles,Kettle,Smiths"
"4316",148140,"Pringles,Kettle,Doritos,Kettle,Twisties,Infuzions"
"4317",148148,"Twisties,Kettle,GrnWves,Kettle"
"4318",148187,"Doritos,Cobs,GrnWves,Doritos"
"4319",148196,"Infuzions,Kettle,Pringles"
"4320",148197,"Infuzions,Kettle,Infuzions"
"4321",148201,"Doritos,Infuzions"
"4322",148204,"Twisties,Kettle,Kettle,Doritos"
"4323",148206,"Kettle,Pringles,Thins"
"4324",148214,"Twisties"
"4325",148220,"Tyrrells,GrnWves"
"4326",148222,"Kettle,Kettle,Cobs"
"4327",148225,"Cobs,Kettle"
"4328",148232,"Pringles,Tostitos"
"4329",148235,"Thins,Doritos"
"4330",148239,"Cobs,GrnWves"
"4331",148241,"Thins,Doritos,Kettle"
"4332",148248,"Tyrrells"
"4333",148259,"Kettle,Pringles,Kettle,Kettle"
"4334",148260,"Doritos,Kettle,Pringles"
"4335",148261,"Infuzions,Doritos,Tyrrells,Cobs,GrnWves,Kettle"
"4336",148265,"Kettle,Infuzions,Doritos"
"4337",148266,"Tyrrells,Smiths,Pringles"
"4338",148267,"Pringles,Twisties,Kettle"
"4339",148268,"Thins,Infuzions"
"4340",148290,"Infuzions,Infuzions"
"4341",148297,"Kettle,Kettle,Kettle,Twisties"
"4342",148311,"Pringles"
"4343",148314,"GrnWves,Pringles"
"4344",148317,"Cobs,Tyrrells"
"4345",148318,"Pringles,Twisties"
"4346",148329,"Tostitos"
"4347",148332,"Kettle,Pringles,Pringles"
"4348",148344,"Smiths,GrnWves,Infuzions"
"4349",148346,"Thins,Tostitos,Pringles,GrnWves"
"4350",148359,"Thins,Cobs"
"4351",148368,"Kettle,Smiths"
"4352",148383,"Thins,Tyrrells,Cobs,Kettle"
"4353",149000,"GrnWves"
"4354",149001,"Twisties,Kettle"
"4355",149016,"Pringles"
"4356",149029,"Smiths"
"4357",149035,"Kettle,Pringles"
"4358",149039,"Pringles,Kettle,GrnWves"
"4359",149046,"Pringles,Kettle,Kettle"
"4360",149052,"Kettle"
"4361",149053,"Tostitos"
"4362",149055,"Kettle"
"4363",149073,"Thins"
"4364",149090,"Doritos,Kettle"
"4365",149098,"Kettle"
"4366",149100,"Kettle"
"4367",149104,"Pringles"
"4368",149115,"Infuzions,Cobs,Pringles,Tostitos,Kettle"
"4369",149128,"Twisties,Smiths"
"4370",149134,"Kettle"
"4371",149140,"Infuzions"
"4372",149141,"Kettle"
"4373",149144,"Tyrrells"
"4374",149145,"Doritos"
"4375",149152,"Kettle"
"4376",149163,"Kettle,Doritos"
"4377",149172,"Doritos,Doritos"
"4378",149185,"Thins"
"4379",149188,"Thins"
"4380",149194,"Twisties,Doritos"
"4381",149200,"Smiths"
"4382",149205,"Doritos,Tostitos"
"4383",149214,"Tostitos"
"4384",149221,"GrnWves"
"4385",149224,"Tostitos"
"4386",149238,"Infuzions"
"4387",149258,"Twisties,Thins"
"4388",149262,"Infuzions"
"4389",149281,"Cobs"
"4390",149289,"Thins,Doritos"
"4391",149290,"Doritos,Doritos,Pringles"
"4392",149301,"Doritos"
"4393",149312,"Infuzions,Smiths"
"4394",149331,"Kettle"
"4395",149333,"Kettle,Kettle"
"4396",149341,"Pringles,Thins"
"4397",149346,"Kettle,Tyrrells"
"4398",149357,"Pringles"
"4399",149360,"Twisties,Thins"
"4400",149367,"Kettle"
"4401",149376,"Kettle"
"4402",150003,"GrnWves"
"4403",150011,"Doritos"
"4404",150013,"Tostitos,Doritos"
"4405",150023,"Pringles,Kettle"
"4406",150051,"Smiths,Infuzions"
"4407",150104,"Doritos,Kettle"
"4408",150109,"Doritos,Pringles,Thins,Pringles"
"4409",150142,"Doritos"
"4410",150144,"Infuzions,Kettle,Infuzions"
"4411",150152,"Pringles"
"4412",150162,"Pringles,Infuzions"
"4413",150171,"Cobs"
"4414",150175,"Doritos"
"4415",150187,"Twisties,Cobs"
"4416",150190,"Kettle"
"4417",150193,"Thins"
"4418",150195,"Tyrrells,Doritos,Smiths"
"4419",150206,"Kettle,Kettle"
"4420",150213,"Cobs"
"4421",150221,"Tostitos,Infuzions"
"4422",150223,"Infuzions"
"4423",150224,"Thins"
"4424",150243,"Kettle"
"4425",150245,"Cheezels"
"4426",150246,"Pringles,Thins"
"4427",150265,"Doritos"
"4428",150266,"Cobs,Doritos,Thins,Pringles"
"4429",150273,"Kettle"
"4430",150275,"Tostitos"
"4431",150287,"Pringles"
"4432",150292,"Kettle,Doritos"
"4433",150294,"Infuzions"
"4434",150295,"GrnWves"
"4435",150299,"Kettle,Kettle"
"4436",150305,"Pringles,Pringles,Kettle,Thins"
"4437",150306,"Pringles"
"4438",150307,"Tyrrells,Kettle"
"4439",150312,"GrnWves"
"4440",150336,"Tyrrells,Doritos"
"4441",150345,"Kettle,Kettle"
"4442",150360,"Tostitos"
"4443",150361,"Kettle,GrnWves,Twisties"
"4444",150368,"Thins,Infuzions,Doritos"
"4445",151041,"Natural,Kettle"
"4446",151071,"Pringles"
"4447",151092,"Sunbites"
"4448",151094,"Pringles,Pringles"
"4449",151103,"Smiths,Infuzions"
"4450",151112,"Burger,Smiths"
"4451",151137,"Smiths,Pringles"
"4452",151145,"Woolworths"
"4453",151149,"Smiths"
"4454",151198,"RRD,GrnWves,Kettle"
"4455",151216,"Kettle"
"4456",151218,"Infuzions"
"4457",151231,"Smiths"
"4458",151236,"Kettle"
"4459",151256,"CCs"
"4460",151270,"Thins"
"4461",151284,"Kettle"
"4462",151289,"Smiths,Smiths"
"4463",151294,"Thins"
"4464",151327,"Infuzions,RRD"
"4465",151337,"Tostitos"
"4466",151357,"Kettle"
"4467",151359,"Tyrrells,CCs"
"4468",151363,"Doritos"
"4469",151382,"Woolworths,Sunbites"
"4470",151405,"RRD"
"4471",151424,"Infuzions"
"4472",151429,"Pringles"
"4473",151435,"Pringles"
"4474",151436,"Infuzions"
"4475",151448,"Pringles"
"4476",151455,"CCs"
"4477",151458,"Pringles,Smiths"
"4478",151476,"Tyrrells,Kettle"
"4479",151480,"Pringles"
"4480",152028,"Smiths,Woolworths"
"4481",152029,"Smiths,Kettle"
"4482",152032,"Kettle,Twisties,RRD"
"4483",152035,"Natural,Woolworths,RRD,Cobs,Doritos,Tostitos,Pringles,CCs,Natural,Smiths,Infuzions,Infuzions"
"4484",152079,"Tostitos,Smiths,Cheetos,Cheetos,Cheezels,Smiths,Kettle"
"4485",152081,"Woolworths,Smiths"
"4486",152134,"RRD,Doritos,Kettle,Thins,Pringles,Infuzions"
"4487",152142,"Smiths,Smiths,Thins,Doritos,Smiths"
"4488",152166,"Doritos,Smiths,Kettle,Smiths,Cobs,RRD,Thins"
"4489",152167,"Infuzions,Tostitos,Smiths"
"4490",152194,"Smiths,Woolworths,Thins,Cheezels,Twisties,Sunbites,GrnWves,Pringles"
"4491",152213,"GrnWves,Doritos,RRD,Infuzions,Smiths,RRD,Tostitos"
"4492",152216,"Tyrrells,Tostitos,Infuzions,Thins,Cheezels,Pringles"
"4493",153016,"Infuzions,Doritos"
"4494",153022,"Infuzions,Tyrrells"
"4495",153025,"Thins,Doritos,Infuzions,Doritos,Doritos,Tyrrells"
"4496",153034,"Cobs,Doritos"
"4497",153040,"Kettle,Tostitos,Kettle"
"4498",153044,"Kettle,Pringles,Infuzions,Cobs,Kettle,Infuzions"
"4499",153070,"Infuzions,Kettle,Pringles"
"4500",153080,"Pringles,Infuzions,Kettle,Doritos,Infuzions"
"4501",153088,"Smiths,Doritos"
"4502",153092,"Pringles,Pringles,Cheezels,Kettle"
"4503",153113,"Tyrrells,Doritos,Smiths,Tostitos,Kettle,Doritos"
"4504",153114,"Thins,Thins,Smiths"
"4505",153120,"Doritos,Pringles,Kettle,Doritos"
"4506",153121,"Pringles"
"4507",153133,"Infuzions,Kettle,Kettle,Twisties,Doritos,Smiths,Doritos"
"4508",153134,"Pringles,Thins"
"4509",153146,"Kettle,Twisties,Doritos"
"4510",153165,"Kettle,Pringles,Pringles,Smiths"
"4511",153175,"Twisties,Doritos,Pringles,Tyrrells,Doritos,Pringles,Tostitos"
"4512",153192,"Thins,Cobs,Tyrrells,Kettle,Doritos,Kettle"
"4513",153194,"Kettle,Pringles,Cheezels,Tostitos"
"4514",153223,"Pringles"
"4515",153230,"Tostitos,Pringles,Twisties,Infuzions,GrnWves,Doritos"
"4516",153233,"Infuzions,Smiths,Kettle,Kettle"
"4517",153236,"Doritos,Pringles,Thins,Thins,Doritos"
"4518",153239,"Tostitos,Kettle,Tostitos"
"4519",153248,"Kettle,Kettle"
"4520",153252,"Doritos,Cobs,GrnWves,Kettle,Doritos"
"4521",153271,"Infuzions,Twisties,Tostitos,Pringles"
"4522",153274,"Cheezels,Doritos"
"4523",153278,"Pringles,Twisties"
"4524",153290,"Doritos,Cobs,Twisties"
"4525",153307,"Tostitos,Kettle,Tyrrells,Infuzions,Smiths"
"4526",153313,"Infuzions,Kettle,Kettle,Kettle"
"4527",153331,"Tostitos,Kettle,Kettle,Pringles,Kettle,GrnWves"
"4528",153339,"Thins,Pringles,Kettle"
"4529",153357,"Pringles,Doritos,Doritos"
"4530",153360,"Kettle"
"4531",154002,"Thins,Kettle"
"4532",154007,"Kettle,Cobs"
"4533",154009,"Twisties,Kettle,Thins,Doritos,Kettle,Infuzions,Pringles"
"4534",154016,"Pringles"
"4535",154028,"Pringles,Kettle,Pringles"
"4536",154033,"Cobs,Smiths,Pringles,Kettle,Doritos"
"4537",154039,"Doritos,Kettle"
"4538",154051,"Infuzions,Doritos,GrnWves,Tyrrells,Cobs,Tostitos"
"4539",154054,"Doritos,GrnWves"
"4540",154057,"Doritos,Tyrrells,Infuzions"
"4541",154065,"Cobs,Infuzions,Twisties"
"4542",154067,"Doritos,Pringles,Infuzions"
"4543",154076,"Thins,Pringles"
"4544",154079,"Tyrrells,Cobs,Cobs,Thins,Pringles"
"4545",154086,"Smiths,Thins,Kettle"
"4546",154096,"Twisties,Doritos,Pringles"
"4547",154100,"Twisties,Doritos,Smiths"
"4548",154102,"Kettle,Kettle,Tostitos"
"4549",154106,"Infuzions,Tostitos"
"4550",154111,"Cheezels,GrnWves"
"4551",154135,"Kettle,Twisties,Pringles,Thins,Tyrrells,Smiths"
"4552",154142,"Kettle"
"4553",154153,"Tostitos,Kettle"
"4554",154157,"Kettle,Infuzions,Kettle"
"4555",154159,"Smiths"
"4556",154160,"Tostitos,Doritos,Kettle,Tyrrells,Pringles"
"4557",154161,"Kettle"
"4558",154170,"Doritos"
"4559",154185,"Cobs,Cobs,Kettle"
"4560",154198,"GrnWves,Kettle,Pringles"
"4561",154229,"GrnWves,Kettle,Kettle"
"4562",154230,"Kettle,Kettle"
"4563",154233,"Doritos"
"4564",154258,"GrnWves,Doritos,Doritos,Pringles,Doritos,Tyrrells"
"4565",154272,"Doritos,Thins,Pringles"
"4566",154275,"Kettle,Twisties,Smiths,Tyrrells,Cheezels,Kettle"
"4567",154279,"Doritos,Twisties,Twisties,Thins"
"4568",154284,"Kettle"
"4569",154311,"Thins,Kettle"
"4570",154321,"Kettle,Kettle,Thins"
"4571",154329,"Pringles,Infuzions,Thins,Kettle,Cobs,Kettle,Twisties"
"4572",154342,"Infuzions,Kettle,Pringles"
"4573",154349,"Tostitos,Pringles,Pringles,Tostitos,Thins"
"4574",154350,"Kettle"
"4575",154366,"Thins,Doritos"
"4576",154377,"Kettle"
"4577",154379,"Doritos"
"4578",154382,"Smiths,Kettle,Doritos,Kettle,Twisties,Cobs"
"4579",155006,"Infuzions,Doritos"
"4580",155016,"Tostitos"
"4581",155018,"Thins,Kettle"
"4582",155022,"Kettle,Smiths,Smiths,Kettle,Smiths,RRD,Cheetos"
"4583",155027,"Thins,Smiths"
"4584",155028,"CCs,Twisties,Cheezels,RRD,Infuzions,Infuzions,Smith"
"4585",155034,"Doritos,Kettle,Pringles,Woolworths,Natural,Infuzions"
"4586",155049,"Kettle,Infuzions,Kettle,Cheetos,RRD"
"4587",155058,"Doritos,Kettle"
"4588",155106,"Cheezels,Doritos,GrnWves"
"4589",155107,"Pringles,GrnWves,Kettle,Natural,RRD,Pringles,Doritos"
"4590",155121,"Pringles,Thins,Infuzions,RRD,Sunbites,Thins"
"4591",155137,"Doritos,Smiths,Sunbites,Woolworths,Kettle,Tostitos"
"4592",155190,"Twisties,Kettle,Natural,Smiths,Tostitos,Kettle"
"4593",155191,"Smiths,Smith,French"
"4594",155218,"Kettle,GrnWves"
"4595",155245,"Tostitos,Pringles,Twisties,Doritos,Smith,GrnWves,Pringles"
"4596",155302,"Smiths,Kettle,GrnWves"
"4597",156001,"RRD,RRD,Doritos,Thins,Twisties,Doritos"
"4598",156006,"Kettle,Kettle,Sunbites,Smiths,Kettle,Smiths,Twisties,Smith"
"4599",156013,"Cheetos,RRD,Kettle,Smiths,Kettle,Natural,Woolworths"
"4600",156030,"Smiths,Woolworths,Smiths,Kettle,Woolworths,Thins,Tostitos,Smiths,Pringles,Woolworths,Thins"
"4601",156036,"RRD,Woolworths,Kettle,Smiths,Smiths"
"4602",156055,"Pringles,Woolworths,Pringles,Smiths,Kettle,Smiths"
"4603",156076,"Doritos,RRD,Kettle,CCs,Woolworths,Smiths,Smiths,Pringles"
"4604",156078,"Smiths,RRD,Woolworths,Thins,GrnWves,Natural"
"4605",156110,"Doritos,RRD,Smiths,Cheetos,Smiths,Tyrrells,Burger"
"4606",156174,"Smiths,Thins,RRD,Thins"
"4607",156231,"Doritos,RRD,Natural,Smiths"
"4608",156250,"Doritos,RRD"
"4609",157028,"Natural,Kettle,Doritos,Pringles,Kettle,Smiths,Kettle,Doritos,Cobs,Woolworths,Sunbites"
"4610",157040,"Twisties,Woolworths,Kettle,Smiths,RRD,Infuzions,Pringles,Thins,Natural"
"4611",157060,"Doritos,Pringles,Smiths,Kettle,RRD,Kettle,Doritos"
"4612",157064,"Smiths,Tyrrells,Natural,Smiths,RRD"
"4613",157095,"Natural,Twisties,Smiths,Pringles,Twisties,Doritos"
"4614",157098,"Thins,Woolworths,Doritos,Tostitos,Twisties"
"4615",157130,"Pringles,Kettle"
"4616",157173,"Doritos"
"4617",157177,"Tyrrells,Cheezels,Kettle,CCs"
"4618",157215,"Smiths,GrnWves"
"4619",157216,"Thins,Doritos,Pringles"
"4620",157229,"Kettle,Smiths,RRD,RRD,Kettle,Pringles"
"4621",158162,"Tostitos"
"4622",159101,"Kettle"
"4623",159299,"Kettle"
"4624",159367,"RRD"
"4625",159380,"Kettle"
"4626",159415,"Doritos"
"4627",160034,"RRD,Pringles,Tostitos"
"4628",160045,"Cheezels,Tyrrells,Kettle,Kettle"
"4629",160046,"Tostitos,RRD,Doritos,Infuzions,CCs,Thins,Doritos,Cobs"
"4630",160148,"Cobs,Smiths,Tyrrells,Pringles,Woolworths,Twisties,Doritos,Kettle,Woolworths,Kettle"
"4631",160164,"Thins,Smiths,CCs,Kettle,Kettle"
"4632",160173,"RRD,Doritos,Pringles,Woolworths,Cobs,Tyrrells"
"4633",160200,"Tostitos,Cobs,Smiths,Smiths,Doritos,French,RRD,RRD"
"4634",160208,"RRD,Infuzions,Kettle,RRD,Burger,Doritos"
"4635",160225,"Smiths,Woolworths"
"4636",160241,"Woolworths,Doritos,Smiths"
"4637",161427,"Tostitos"
"4638",162004,"Pringles,Cheezels,Kettle,Cheezels"
"4639",162055,"Smiths,Tostitos,Infuzions,Infuzions,Natural,Infuzions"
"4640",162058,"Doritos,Cheetos,Natural,Kettle,Woolworths"
"4641",162092,"Burger,Doritos,Smiths,Kettle,Smiths,Smiths"
"4642",162128,"Cobs,Doritos,Kettle,Twisties,Kettle,RRD"
"4643",162143,"Kettle,Cobs,Pringles,Kettle"
"4644",162154,"Thins,Doritos,RRD"
"4645",162160,"Tostitos,Infuzions,Smiths,Tyrrells,Smiths"
"4646",162205,"RRD,Doritos,Pringles"
"4647",162244,"RRD,Tostitos"
"4648",163006,"Infuzions"
"4649",163008,"Smiths"
"4650",163020,"Twisties,Woolworths,Cobs"
"4651",163025,"Kettle"
"4652",163035,"GrnWves"
"4653",163036,"Infuzions"
"4654",163058,"Natural"
"4655",163063,"Twisties,RRD"
"4656",163066,"Doritos,Infuzions"
"4657",163089,"Thins"
"4658",163101,"Thins,Cobs"
"4659",163121,"Pringles"
"4660",163135,"Pringles"
"4661",163140,"Woolworths,Pringles"
"4662",163147,"Tostitos"
"4663",163155,"Cheezels,Pringles,Burger"
"4664",163159,"Woolworths,Infuzions"
"4665",163162,"RRD"
"4666",163166,"Twisties"
"4667",163168,"Smiths,Kettle"
"4668",163197,"Twisties"
"4669",163226,"Thins"
"4670",163227,"GrnWves"
"4671",163228,"Cobs"
"4672",163236,"Burger"
"4673",163239,"Pringles,Doritos"
"4674",163283,"Pringles"
"4675",163289,"Pringles"
"4676",163298,"Kettle"
"4677",163306,"Doritos,Smiths"
"4678",163323,"Pringles"
"4679",163349,"RRD,Kettle,Smiths"
"4680",163351,"Smiths"
"4681",163387,"Pringles"
"4682",163447,"Kettle,RRD"
"4683",163449,"Woolworths,Doritos"
"4684",163477,"Smith"
"4685",163478,"Pringles,Thins,Tostitos,Doritos"
"4686",164053,"Tyrrells,Kettle,Woolworths,Infuzions,Doritos,Pringles"
"4687",164080,"Pringles,Cobs,Tyrrells,RRD,RRD,Natural"
"4688",164089,"Pringles,Tostitos"
"4689",164093,"Woolworths,Smiths"
"4690",164103,"Natural,RRD,Natural,Kettle"
"4691",164104,"Tyrrells,Smiths,GrnWves,GrnWves,Kettle,Doritos"
"4692",164113,"Kettle,Pringles,Smiths,Tyrrells,Natural,Tostitos"
"4693",164139,"Pringles,Cobs"
"4694",164157,"CCs,Doritos,RRD"
"4695",164161,"Pringles,Kettle"
"4696",164162,"Pringles,Doritos"
"4697",164186,"Smiths,Cobs"
"4698",164203,"Pringles,Natural"
"4699",165009,"Doritos,Doritos"
"4700",165018,"GrnWves,Pringles"
"4701",165021,"Kettle,Infuzions,Twisties,Cobs,Tyrrells,Kettle"
"4702",165024,"GrnWves,Cheezels,Thins"
"4703",165044,"Infuzions,Tostitos,Cheezels,Infuzions,Doritos"
"4704",165054,"Kettle,Cobs"
"4705",165056,"Infuzions,Infuzions,Kettle"
"4706",165073,"GrnWves"
"4707",165088,"Kettle,Infuzions,Smiths"
"4708",165090,"GrnWves,Thins,Pringles,Doritos"
"4709",165097,"Pringles,Infuzions,Kettle,Kettle,Doritos,Twisties"
"4710",165102,"Kettle,Kettle"
"4711",165105,"Thins,Smiths,Tostitos,Infuzions,GrnWves,Smiths,Kettle,Twisties,Infuzions"
"4712",165115,"Doritos,Kettle,Doritos"
"4713",165116,"Cobs,Smiths,Smiths,Pringles"
"4714",165139,"Cobs,Kettle,Pringles,Kettle,Infuzions"
"4715",165159,"Doritos,Pringles,Doritos"
"4716",165168,"Pringles,Kettle,Pringles,Tostitos"
"4717",165175,"Doritos,Doritos"
"4718",165181,"Pringles,Cobs,Infuzions"
"4719",165192,"Cobs,Kettle,Pringles,Doritos,Doritos"
"4720",165214,"Doritos,GrnWves"
"4721",165226,"Pringles,Doritos,Pringles,Kettle,Kettle,Doritos"
"4722",165231,"Thins,Infuzions,Infuzions,Tostitos"
"4723",165232,"Thins,Doritos"
"4724",165243,"Doritos,Pringles"
"4725",165247,"Doritos,Smiths"
"4726",165266,"Doritos,Cheezels,Doritos,Tostitos"
"4727",165276,"Pringles,Pringles,Cobs"
"4728",165296,"Infuzions,Kettle,Kettle"
"4729",165323,"Cobs,Kettle,Pringles,Doritos,Smiths"
"4730",165327,"Pringles,Doritos,Doritos"
"4731",165335,"Kettle"
"4732",165343,"Kettle,Tostitos,Pringles,Kettle"
"4733",165346,"Doritos,GrnWves"
"4734",165347,"Thins,Kettle"
"4735",165357,"Cobs,Infuzions"
"4736",165364,"Kettle"
"4737",165370,"Twisties,Tyrrells,Cobs"
"4738",165378,"Pringles,Kettle"
"4739",165379,"Doritos,Kettle"
"4740",166007,"Kettle,Kettle,Smiths,Twisties"
"4741",166018,"Pringles,Infuzions"
"4742",166019,"Kettle,Tyrrells,Cobs,GrnWves,Pringles"
"4743",166025,"Tostitos,Kettle,Infuzions,Kettle"
"4744",166037,"GrnWves,Kettle,Kettle"
"4745",166047,"Doritos,Doritos,Thins"
"4746",166060,"Kettle,Kettle,Kettle,Tostitos"
"4747",166063,"Pringles,Kettle,Kettle"
"4748",166067,"Kettle,Pringles,Thins"
"4749",166072,"Infuzions,Tyrrells,Twisties,Tostitos"
"4750",166076,"Infuzions,Twisties,Twisties"
"4751",166083,"Tyrrells"
"4752",166094,"Kettle,Doritos,GrnWves"
"4753",166104,"Kettle,Kettle,Thins"
"4754",166112,"Infuzions,Twisties"
"4755",166130,"Doritos,Pringles"
"4756",166150,"Kettle,Infuzions,Doritos"
"4757",166153,"Smiths,Cobs,Infuzions"
"4758",166156,"Kettle,Doritos,Cheezels"
"4759",166158,"Kettle"
"4760",166161,"Twisties,Cobs"
"4761",166168,"Pringles,Tyrrells,Twisties,Cobs,Doritos"
"4762",166196,"Doritos,Doritos,Doritos"
"4763",166197,"Twisties,Doritos,Doritos,Kettle"
"4764",166201,"Pringles,Doritos,Kettle"
"4765",166205,"Kettle,Doritos,Pringles"
"4766",166208,"Doritos,Twisties"
"4767",166209,"Kettle,Kettle,Pringles"
"4768",166210,"GrnWves,Tostitos,Tostitos,Kettle,Kettle,Kettle,Kettle,Tyrrells,Tostitos,Cobs,Kettle,Kettle,Tostitos"
"4769",166217,"Doritos,Thins,Doritos"
"4770",166224,"Pringles,Twisties,Kettle"
"4771",166227,"Kettle,Pringles,Cobs,Kettle"
"4772",166230,"Kettle,Cobs"
"4773",166243,"Doritos,GrnWves,Kettle"
"4774",166245,"GrnWves,Infuzions,Pringles"
"4775",166253,"Thins,Twisties"
"4776",166268,"Pringles"
"4777",166271,"Kettle,Tyrrells,Doritos,Thins,GrnWves,Pringles,GrnWves"
"4778",166273,"Kettle,Tostitos"
"4779",166279,"Smiths,Thins,Thins"
"4780",166282,"Thins,Kettle"
"4781",166284,"Infuzions,Pringles,Doritos"
"4782",166291,"Kettle,Infuzions,Doritos"
"4783",166294,"Doritos,Kettle,Twisties"
"4784",166310,"Pringles,GrnWves"
"4785",166319,"Doritos,Kettle,Kettle,Doritos"
"4786",166321,"Pringles,Cobs,GrnWves,Kettle"
"4787",166337,"Tyrrells,Pringles,Cheezels,Kettle"
"4788",166340,"Smiths,Kettle"
"4789",166346,"Twisties"
"4790",166349,"Thins,Tostitos,Doritos,Doritos,Kettle,Doritos"
"4791",166354,"Cheezels,Doritos"
"4792",166360,"Cobs,Doritos,Pringles"
"4793",166363,"Doritos,Kettle,Doritos,Kettle"
"4794",166365,"Tostitos,Infuzions,Infuzions"
"4795",166367,"Thins,Kettle,Pringles"
"4796",166371,"Tyrrells,Smiths,Doritos,GrnWves,Smiths"
"4797",167001,"RRD,Infuzions"
"4798",167008,"Kettle"
"4799",167014,"French,Pringles,RRD"
"4800",167039,"Infuzions"
"4801",167057,"Twisties,Cheetos"
"4802",167072,"CCs,Smiths"
"4803",167100,"Cheetos,Kettle"
"4804",167103,"Woolworths,Kettle"
"4805",167111,"Doritos"
"4806",167129,"Doritos"
"4807",167141,"Tyrrells,Cobs"
"4808",167146,"Tyrrells,Pringles"
"4809",167150,"Thins"
"4810",167151,"Tyrrells"
"4811",167162,"Cheezels"
"4812",167177,"Infuzions"
"4813",167182,"Twisties"
"4814",167219,"Tostitos"
"4815",167244,"Tostitos"
"4816",167248,"Kettle"
"4817",167261,"Infuzions"
"4818",167271,"Kettle,Infuzions,Thins"
"4819",167290,"Pringles"
"4820",167291,"Cobs"
"4821",167300,"RRD"
"4822",167320,"Twisties"
"4823",167329,"Natural,GrnWves"
"4824",167347,"Cheezels,Natural"
"4825",167351,"Pringles"
"4826",167353,"CCs"
"4827",167359,"Smiths"
"4828",167420,"GrnWves"
"4829",167426,"Cobs,Pringles,Doritos"
"4830",167465,"Infuzions,Natural,GrnWves"
"4831",167477,"Tostitos"
"4832",167479,"Tyrrells,Cheetos"
"4833",167488,"Kettle,Woolworths"
"4834",167489,"GrnWves"
"4835",168042,"Twisties,Doritos,RRD"
"4836",168048,"Cobs,Thins"
"4837",168053,"Cobs,Infuzions,Cobs,Kettle"
"4838",168057,"RRD,RRD,Kettle"
"4839",168069,"Doritos,Smiths"
"4840",168074,"Doritos,Smiths,Pringles"
"4841",168076,"Kettle,Smiths,Pringles,Doritos"
"4842",168101,"Doritos,Doritos,Infuzions,Infuzions,Twisties,Smith,Twisties"
"4843",168106,"CCs,Smiths,Kettle,GrnWves"
"4844",168115,"Natural,Infuzions"
"4845",168173,"Natural,Pringles,Smiths"
"4846",168185,"Twisties,GrnWves,Cheetos,Cobs,Twisties,CCs,RRD,Woolworths,Cobs"
"4847",168201,"Kettle,GrnWves,RRD,RRD,Pringles,Kettle"
"4848",168263,"Kettle,RRD,Kettle,Smiths,Infuzions,Natural"
"4849",168268,"Cheetos,Smiths,Kettle,Doritos"
"4850",169004,"GrnWves,Pringles"
"4851",169018,"Kettle,Thins"
"4852",169022,"Smiths,RRD"
"4853",169028,"Kettle,Kettle,Kettle"
"4854",169037,"Kettle"
"4855",169042,"Smiths"
"4856",169056,"Infuzions,Natural"
"4857",169057,"Thins"
"4858",169061,"Twisties"
"4859",169074,"Smiths,Smiths,Smiths,Doritos"
"4860",169140,"Pringles"
"4861",169141,"Smiths,Smiths"
"4862",169154,"Smiths,Thins,Infuzions"
"4863",169203,"RRD"
"4864",169209,"Cheetos,Thins"
"4865",169229,"Thins,Kettle"
"4866",169240,"Kettle,Smiths"
"4867",169242,"RRD,Cheezels,Doritos,Doritos"
"4868",169290,"Natural"
"4869",169304,"Tyrrells,Kettle"
"4870",169306,"Burger,Tostitos,Cheetos"
"4871",169312,"Pringles,Smith"
"4872",169314,"Kettle,Kettle,Doritos"
"4873",169324,"Kettle,CCs"
"4874",169328,"Pringles"
"4875",169333,"Twisties"
"4876",169336,"Woolworths,Natural"
"4877",169345,"Thins,Kettle"
"4878",169367,"RRD"
"4879",169375,"Cobs"
"4880",169383,"Kettle,Doritos,Smiths"
"4881",169388,"Cobs"
"4882",169390,"Pringles"
"4883",169391,"Woolworths"
"4884",169407,"Kettle,Smiths"
"4885",169410,"Kettle"
"4886",169420,"Thins,RRD"
"4887",169437,"Twisties"
"4888",169439,"RRD,Cheetos,Pringles"
"4889",169443,"Pringles"
"4890",169463,"RRD,Pringles"
"4891",169464,"Cheezels,CCs"
"4892",169469,"Thins"
"4893",169471,"Smith"
"4894",169507,"Infuzions"
"4895",170022,"Kettle"
"4896",170027,"Pringles"
"4897",170037,"Kettle"
"4898",170040,"Smiths,Doritos,Pringles"
"4899",170044,"Tostitos,Cobs"
"4900",170049,"Kettle"
"4901",170075,"Infuzions"
"4902",170077,"Thins"
"4903",170078,"Kettle"
"4904",170086,"GrnWves,Kettle,Pringles"
"4905",170093,"Thins,Doritos"
"4906",170099,"Kettle"
"4907",170107,"Pringles"
"4908",170123,"Doritos,Pringles"
"4909",170130,"Smiths,Kettle,Kettle"
"4910",170132,"Doritos"
"4911",170143,"Pringles"
"4912",170154,"Kettle,Infuzions,Tostitos"
"4913",170155,"Thins"
"4914",170158,"Kettle"
"4915",170159,"Kettle,Pringles"
"4916",170160,"Cobs,Pringles"
"4917",170180,"Kettle,Cobs,Doritos"
"4918",170187,"Infuzions"
